sender,no_reacts,text,label
$USER1015,0,Bravo felicitări pentru voi,OTHER
$USER2735,0,"Muiee iei, ce preț ai ????",ABUSE
$USER0638,0,NU ....Nu mai avea tu nici o remarca,OTHER
$USER1125,0,Pe criminali aia,OTHER
$USER1190,2,"Sa nu uitati sa luati si tiganii,ca sunt destui!",OTHER
$USER0150,0,Dar codul de la Nuremberg?,OTHER
$USER0168,0,Bravoooo frate!!!!,OTHER
$USER1674,0,"Mai înțeles nimic,stai jos",OTHER
$USER3602,0,unde sînt televiziunile de cacat ce dau stiri mincinoase,INSULT
$USER1093,2,Din nou în strada frati romani!,OTHER
$USER2250,1,"Radeti voi radeti, dar i a întrebat-o l pa Isărescu de ce a refuzat! Sa vedem daca mai puteti sa radeti așa! Cand ai niste proști care nu stiu decât să distrugă se vede rezultatul!",INSULT
$USER0399,0,Ie un semnal că vreu sa ne omore și să ne bage în război sa vă trăsnească Dumnezeu pe toți homalai voștri de americani și satani,ABUSE
$USER0226,0,Ion Tihu ce ma ce ma țin cu putin,OTHER
$USER0273,0,"Vedeți-vă de treabă,de la amenințări la bombardat e foarte puțin.",OTHER
$USER3694,0,Care stați în casă săi sugeți ciocanu lui Iohannis toată viața,ABUSE
$USER0765,0,"Ce facem în caz de Război? Tragem cu, calajnicovu în rachete sau în tancuri?",OTHER
$USER0088,0,"Nu ne-a amenintat nimeni , ce tot bla blatesti acolo? Nato a tot invadat in rau",OTHER
$USER1386,0,Respect dl.Lazarus !,OTHER
$USER1098,0,dati-va drumul la bluetooth si vedeti digitalizarea,OTHER
$USER1920,0,Nu e războiul nostru destul ne a sărăcit guvernele de 32 de ani nu vrem sa neoara părinții copii bunicii pentru niste masoni nenorociti,INSULT
$USER0299,0,Romania este sclava Americii,OTHER
$USER1138,0,Pe origine propune AUR,OTHER
$USER4337,0,Pe maciuca trebuie sa tragi un sut in kiur sosoaca sa intri tu in locu lui,PROFANITY
$USER0376,0,HuaaaaAaaaaaaaaaaaa,OTHER
$USER0084,2,MIHAI NEAMȚU NE SUBESTIMEAZĂ INTELIGENȚA,OTHER
$USER0415,3,"Terminati dracului cu caciuleala si cu slugarnicia ! Bogdan Chirieac ,esti o rusine ,marsi !",ABUSE
$USER0707,0,Ghioc Gabriel Nicușor Troll userist jegos,ABUSE
$USER3024,0,Ra-ți ai draku de cârtite putiniste!!,ABUSE
$USER1751,2,VREM PACE ! VREM PACE !,OTHER
$USER1084,0,Alwgerile vor fi FRAUDATE exact ca n AMERICA,OTHER
$USER0105,0,Dar nimic despre laboratoarele din Ucraina și trupele de acolo ca daia se ajută SUA cu pe la noi,OTHER
$USER1702,0,PACE-NEUTRALITATE,OTHER
$USER0174,0,Armata rusa este praf ?,OTHER
$USER1218,0,Carmen Avram o. ...ista,ABUSE
$USER1136,0,Uuuuuuuuuuuuuuuso ia dracu pe codrita,INSULT
$USER0869,0,"Numai homosexuali globaliștii-progrești Huăăă, ia-ți trotineta sorosistà și pleacă",ABUSE
$USER1204,0,Votați Aur singura soluție,OTHER
$USER1183,0,Pai de asta au ridicat toate restricțiile ca sa poata sa recruteze prostimea mai bine huligan decit golan,INSULT
$USER2601,3,Ciutacu ai ajuns o javra care manipuleaza la fel ca toata presa de KKT,ABUSE
$USER1587,1,"Clara Popescu ești intrusă,ai cont fals, ți-am verificat contul mai fraiere, ți-ai făcut cont fals esti un gunoi",ABUSE
$USER0763,0,Vin și mor cu ei în față ... Klaus ... Catu ... Orban ...barna...nasui ...tot usr ... PNL....și eu în urma lor ghidaj,OTHER
$USER0657,0,Domnul Neamtu ia mergi mata la lupta daca asta vrei. Eu ca mama vreau pace in tara mea.,OTHER
$USER0079,0,Lasa ca Friedman a zis ce si cum! Stim ...,OTHER
$USER0385,0,Halal gândire!!!!,OTHER
$USER1842,0,Bravoooooooooooo,OTHER
$USER2503,0,Zeci de cisterne de carburant sau donat către Ucraina și acum recuperează de la noi proști din țară,INSULT
$USER3059,0,Muie la totiiii guvernu,ABUSE
$USER1505,0,Petru cine vordesti ca prosti mai sinteti,INSULT
$USER0081,0,Cu ce te-a păcălit?,OTHER
$USER0086,0,Acuma intelegem de ce UK a ales alt drum !!!,OTHER
$USER2493,0,Corect!!Mare e gradina Domnului si multi prosti are in ea!!!,INSULT
$USER0294,0,Garda de onoare pentru un criminal... Frumos.,OTHER
$USER0339,1,Unde este Aur cu fani lui bucureșteni ce fac,OTHER
$USER0825,1,Ucrainieni schimba valuta deci Nu sant saraci,OTHER
$USER0215,4,Ce dracu mai cauta si asta sau asta,PROFANITY
$USER1206,2,"Johannis, Ciolacu si Ciuca la puscarieeeeee! #ROexit",OTHER
$USER0783,0,RESPECT DOAMNA DIANA SOSOACA!,OTHER
$USER1057,0,"Tot respectul, oameni buni, poporul român, vede tot ceea ce vor ei să îngrădească Bravo Geoge.",OTHER
$USER0565,0,Azi am alimentat mașina cu coca cola,OTHER
$USER2187,0,Maftei Andrei-Vlad cine minte dobitoci nu ănțeleg,INSULT
$USER3098,0,Numai ghiolbani pe aici,INSULT
$USER1331,0,Bună seara! Mult respect !,OTHER
$USER1294,1,Azi am alimentat mașina cu 2.20 euro în Germania.,OTHER
$USER2781,0,Valentin Shelby Piei că nu e locul tău aici,ABUSE
$USER0671,0,Da cum alt ordinar ia sa vezi și la asta,OTHER
$USER2685,1,Handicapaților numai proști vb să speriați lumea nu vedeti ca americani ne baga linia întâi,INSULT
$USER0435,0,"DUCEȚI-VĂ DRACULUI CU NATO ȘI UE, LUAȚI-L PE PUTOAREA DE IOHANIS ȘI TOȚI HOȚII DIN GUVERN ȘI PARLAMENT ȘI DUCEȚI-VĂ ÎN RĂZBOI!!!",ABUSE
$USER2071,0,Mama sa dea domnul sa am o arma la mana vai de voi jigodi in uniforma,ABUSE
$USER1637,0,Sa vorbească ANGELO GEORGIANO ! SI DESPINA SPOIALĂ ! FELICITĂRI LOR PENTRU ORGANIZATIE PENTRU VIAȚĂ !,OTHER
$USER2334,1,Ce prost ești mă....am întrat doar sa îți spun,INSULT
$USER0131,0,"Stai linistit ca sunt lângă Dunăre, sunt pe insula serpilor",OTHER
$USER0945,0,SUNAL PE DOMNUL GEORGE SIMION LASA ASTA CA STIM SI NOI NU TREBUI SA NE SPUI U,OTHER
$USER2535,2,Le-a luat bani pe benzină cei care conduc O M V .Oculta mondială vor să strângă bani Keş ca să vină cei virtuali. Sclavi lor .,ABUSE
$USER3154,0,Diana ci RECESAMINTIL ce vor dpbitociiiiiiiii ???,INSULT
$USER3644,0,"Taci dracului din gură trădătorilor de țară , in pușcărie vas baga",PROFANITY
$USER0608,0,tu pleci in texas neamtule ... e clar ... ce sa mai ...,OTHER
$USER0288,0,Blocheaza dn1 pentru ea baaaa ce faceti ma !,OTHER
$USER1493,0,Nato e doar o iluzie.,OTHER
$USER2782,0,"Plin de useristi poponisti pe idea, comentează complet aiurea, nu I mai băgați în seama, nu pot mai mult...,au o scuza, sunt analfabeți funcțional.",ABUSE
$USER1308,2,Bagati in puscarie pe viata pentru atentat la securitatea si suveranitatea nationala!,OTHER
$USER3914,0,Sai vedem pe jandarmi și polițiști la razboi in linia intii dacai ține jigodiile dracu,ABUSE
$USER2051,0,Au intrat si prosti pe aici.,INSULT
$USER0714,0,Tu ce sa faci pentru mine,OTHER
$USER1045,0,George Simion presedinte Diana ministra justitie poate asa va merge justitia in Romania,OTHER
$USER2867,0,Marș în ucraina ca dacă ne scăpăm de specimene ca voi nu i paguba,INSULT
$USER2112,0,Dute ba dracu .,ABUSE
$USER1527,0,"Ce vrea Terhes, sa intram în război? M-a dezamăgit f mult...el trăiește în trecut, vrea sa si răzbune bunicii ca ia-au luat bolsevicii vaca din bătătură...",OTHER
$USER3591,0,Alo jigodiilor de jandarmi ducetiva dracului la lupta lasati lumea in pace nu aparati criminali sa ia sa plece totata mafia criminala,ABUSE
$USER1347,0,Bună seara domnilor,OTHER
$USER3458,0,Cati idioti pe lumea asta !,INSULT
$USER0271,0,"Jos poliția , rușine Dacă era un protest pentru Ucraina era bine , nenorociților ???",INSULT
$USER1513,0,"Măciuca e jalnic ,e prost ca noaptea!",INSULT
$USER0010,0,"Dle Lazarus, popa Terheș nu mai prezintă încredere! Și-a vândut sufletul, mi-e scârbă de acest imbecil!",ABUSE
$USER1036,0,Lazarus MARE PROST MAI ESTI,INSULT
$USER2483,1,"Fratilor: Romänia a pierdut Insula Serpilor:Dar mai are o insula Serpeasca,in Parlamentul Romäniei!!??,iar acolonu sint nu numai serpi sint si Cobre,Taipan,Vipere Gabun etc.",INSULT
$USER2447,0,"Ăștia care luați""atitudine"" sunteți doar niste analfabeți funcționali..retarzi..in frunte cu dulapul umblător..Madame Diana Muioacă...",INSULT
$USER0489,0,"dar exploatarea sa fie la 60 - 40 pentru noi, cel putin, gazul din Marea Neagra",OTHER
$USER1615,0,Și lasă Omul sa Vorbească,OTHER
$USER2274,0,La Kogălniceanu o sa i ia dracu pe români ca vine rusul,PROFANITY
$USER0365,0,"Politicienii din România care vor război,sa isi de-a demisia din funcții și sa meargă în Ucraina și sa lupte...",OTHER
$USER1772,0,Stai drq cuminte. Ca suntem vanduti cu tot cu fulgi.,PROFANITY
$USER3591,0,Iohanis retrage trupele criminale unde te trezesti jigodio lasa lumea sa protesteze,ABUSE
$USER0638,0,"Pune si tu steagul Romaniei la poza de profil , de vrei sa fi bagat in seama !",OTHER
$USER1558,0,Credeți ca are legătură planfemia cu războiul?,OTHER
$USER1733,0,Vorbele lui Arsenie Boca se varsă mult sânge,OTHER
$USER1488,0,Taci Lazarus sa ascultam idei bune de la omul asta deștept.,OTHER
$USER1168,2,Nu mai Panicații Populatie cu asfel de stirii. Cu recrutare. HUOO,OTHER
$USER1535,0,"Dacă rămânem in Pace putem avea orice vecini ... Noi am fost un popor care a trăit linistit , care a stiut să pastreze relații de PRIETENIE cu toți vecinii ...",OTHER
$USER0656,0,Esti limitat rau,INSULT
$USER0849,1,"Dacă... dar la câți spălați pe creier sunt, nicio șansă să refuze să lupte pentru bravul lor lider...",OTHER
$USER1489,0,Ce dialog sa ai cu niste indivizi care au interzis învățământul în limba română în teritoriile furate de la Romania de moștenitorii URSS (ucraineni).,OTHER
$USER0089,0,NU FACEM SCANDAL SI NICI NU INSTIGAM,OTHER
$USER0202,0,Ai acordat pe naiba Gică contra,PROFANITY
$USER0235,4,Ieșiți în stradă,OTHER
$USER1446,0,A3 niște gunoaie,ABUSE
$USER0084,0,"MIHAI NEAMȚU, CE A FĂCUT KAMALA KABALA IN ROMÂNIA???",OTHER
$USER0248,0,Jeguri tradatoare!! Blestemate sa fiti toate televiziunile mancatoare de cacat,ABUSE
$USER0908,0,Trimit armamentul după al treilea război. ACUM ARMAMENTUL E DOAR SCHITA,OTHER
$USER0165,2,"Parinte aveti multe de invatat de la Aurelian, la cat mai multe live uri!",OTHER
$USER4327,1,Draga mea nu mai lătra că latră Degeaba tu știi foarte bine că faci parte din guvern de sus de acolo și știu că a fost totul o manevră cu coronavirus Te pup și te respect,INSULT
$USER0589,0,Numai confunda comunismul adevarat cu circul stalinist,OTHER
$USER1046,0,Era in generală,OTHER
$USER1341,0,Bună seara Domnule Lazarus,OTHER
$USER1713,0,Le dam foc daca pun mana pe copiiii nostri,OTHER
$USER4088,0,Faceți doar circ ... nu este legal ordinarule ce faci ...,ABUSE
$USER0595,0,Și cum mama dracului săi ia că evreul rusiei și cu ăla al ucrainiei se omoară între eii?,PROFANITY
$USER0558,0,Prost să fi să vi să aperi pe hoți,INSULT
$USER0940,0,Zelenschii este un idiot,INSULT
$USER1317,2,AUR a schimbat macazul !!!,OTHER
$USER0391,0,"Sa meqrga la ea in tara sa,si ia si slugile",ABUSE
$USER0759,0,DIN PĂCATE CARE PRODUS ARATĂ FRUMOS ANBALAT ÎN MARHET ESTE OTRĂVIT!,OTHER
$USER0404,0,"Fiți ai dracu de cretini ,,,,chiriac nu te,ai saturat de cat căcat ai mâncat ,,,,vânzător de țară și copii",ABUSE
$USER1000,0,Elena Iancu citiți pe pagina doamnei avocat Elena Radu,OTHER
$USER4180,0,"Suntem în curu gol ,ce război.",INSULT
$USER1781,2,"Cred că tu ești,dar nu vrei să conștientizezi!",OTHER
$USER0353,0,Să nu mai apuce să ajungă la Cotroceni,OTHER
$USER1214,0,rog MAPN să-mi trimita ordinul în Belgia deoarece eu am părăsit România în urmă cu 17 ani .armă am și eu nu am nevoie de la MAPN!!,OTHER
$USER0084,3,PENTRU IUGOSLAVIA DE CE NU AȚI SĂRIT AȘA??,OTHER
$USER1081,0,"Felicitari George mult respect mult success, voua",OTHER
$USER0814,1,Iar dai imagini de la antrenamente?,OTHER
$USER0634,0,"Noi suntem in romania nu in rusia,",OTHER
$USER3157,2,Lupan Laura Simona o sa vezi ca o mana de oameni ca noi o sa salveze o mare de prosti ca ei.,INSULT
$USER0640,3,Da Citic ai dreptate Americani vrea război și vrea să între RO.in razboi.,OTHER
$USER1054,0,Poi noi sîntem Pula,PROFANITY
$USER0635,0,Mihai neamțuești corupt și cretin!,INSULT
$USER1884,1,Doamne ajuta!Vrem pace nu război!,OTHER
$USER0992,0,Terhes muta te înapoi la tatăl tău SUA,OTHER
$USER3744,0,Ce ie greu de înţeles jos bulangiu,ABUSE
$USER0093,0,SUNTEM MAME SA NE APARAM COPIII!,OTHER
$USER0704,0,"D l MihaibNeamtu, un roman f f intelligent",OTHER
$USER1014,0,Felicitari antrambii ptr emisiune Respect,OTHER
$USER2427,0,Sunt handicapați spirituali!,INSULT
$USER0128,2,Kövesi este infractoarea care-i spala pe coruptii din Sistemul mafiot.,OTHER
$USER1732,0,Diana esti femeie LA MULTI ANI !,OTHER
$USER1516,0,"De ce nu zici Domnule Terhes, cate crime se fac din partea Nato?Zi tot adevarul ,Nato este compusa numai de Satanisti la putere,mai bine Putin de zece ori decat Americanii criminali",ABUSE
$USER1767,1,Bravo Diana nu vrem război să ne lase copii in pace,OTHER
$USER1161,1,Sa pregătească parlamentari de război,OTHER
$USER0563,0,De ce AUR Și PNL a atacat în tribunal partidul PDU ???? PUTEAU SA FACĂ COALIȚIE sau nu va place ce face Diaspora Europeană ???,OTHER
$USER2457,0,Așa-i romănu prost,INSULT
$USER1187,0,"Eu de maine renunt la cetatenie de romania clar nu mai suport ,,",OTHER
$USER0114,0,Oh doamne hai să-l auzim,OTHER
$USER1496,0,"Dl.Terhes,chiar nu ati putut veni la miting cand Av.D.S.a organizat pe tema SUVERANITATE??? va rog sa explicati,multumesc!!",OTHER
$USER4319,0,"Stai acolo unde esti,ca esti prost destul si analfabet pe deasupra!",INSULT
$USER2291,2,Ba proștilor de nu va place ce zice cărați va pe pagina lui Ioha. O sa muriți prosti pentru tara asta plina de trădători și hoti,INSULT
$USER0537,2,"Bai Chiriac du-te draq și stai la pensie , nu te-ai saturat sa pupi in cur guvernul și președintele ?Mai du-te draq și spălate la gura globalistule",ABUSE
$USER3905,0,"Jandarmi nenorociți ce sunteți ,oamenii acestea lupta pentru dreptate și de cate beneficiați și voi",INSULT
$USER0307,0,Eu fac Pariu ca asta nu mai apuca sa plece de la noi aici se marita daca ai da Iohanis sarmale si mici cu mustar,OTHER
$USER0948,0,Da fiți binecuvntat de domnul pentru ca bine purtați sănteti estraordinar,OTHER
$USER1646,0,Nu îmi voi lăsa copilul să fie NICIODATĂ carne de tun pentru IDIOȚII din guvern!,INSULT
$USER0373,0,Marș cu tot cu America voastră . Futuva în g.... A,ABUSE
$USER2108,0,Si tu ce vrei acuma razboi cu Ukraina Lingaule,INSULT
$USER1397,2,"nu mai este ok acest om, ceva a patit,sa aliniat cu ceilalti....",OTHER
$USER3804,0,Rusine mare vr război nenorociti,INSULT
$USER3842,0,"Ce cacat protestati,",PROFANITY
$USER0267,2,Iohanis îți vin satanele sa te apere de furia poporului român de ce ti e frica oricum nu scapi,ABUSE
$USER0223,0,A schimbat pe dracu săi ia de țigani,ABUSE
$USER0246,1,Voi nu vedeți că PUTIN nu mai judecă,OTHER
$USER0077,0,Terhesssssssssssssss!!!!!!!!!! Curvaaaaaaaa lui Azof nazistii!!!!!!!!!,ABUSE
$USER3072,0,"Panarama asta Coarna ,inainte sau chiar dupa ...a intra in Cuima Rosie ...nu spunea asta cu cu 15miliarde platite si de psd ,jegule acum ai glas",PROFANITY
$USER0628,0,Ba bulangiilor plecați,ABUSE
$USER1887,0,Sant în mijlocul orașului Vâlcea și se intrerupe... Mafia Facebook,OTHER
$USER1757,0,"Crema pace,neutralitate",OTHER
$USER2533,1,Și tu unul din prostii care cumpărau hârtie igienica acuma 2 ani cu tiru iar acuma cu pungile benzina!,INSULT
$USER3258,0,Noi suntem slugele europei,ABUSE
$USER1821,0,Va iubim Doamna Diana si ma rog lui bunu dumnezeu sa fie alaturi de dumneavoastra ca sunteti cu un suflet extra ordinary pentru tot poporu Romaniei Doamne ajuta sa fie pace nu vrem razboi,OTHER
$USER0084,0,"PĂI CE, NU ȘTIAI CE VOR GLOBALISTII???",OTHER
$USER0221,0,Huuuuuuooooo...piei satană !!!,ABUSE
$USER3059,0,Bai puțin da dracu o bomba și la noii ca degeaba trăim una nucleara,PROFANITY
$USER0084,2,NE CREDE PROȘTI,OTHER
$USER0671,0,Unde merge sa pupe in cur după?,INSULT
$USER0050,2,"Doamne lisuse Hristoase miluiește pe dmna Diana si pazeșteo de tot răul! Doamne ado pe dmna Diana Șoșoacă în fruntea țării,avem nevoie de ea,de dragoste,iubire,unire a acestui popor!",OTHER
$USER2498,1,Proști cu drapel!,INSULT
$USER3830,0,JOS EOHANIS GUNOERUL NU ESTE ROMAN NU IUBESTE TARA NICI PE ROMANII FUGARITEL DIN ROMINIEA PE ACEST ESCROC SI HOT DOVEDIT CU ACTEEE,ABUSE
$USER1046,0,Vreau sa se deschidă Cutia Pandorei,OTHER
$USER0328,2,Chiar atat de prosti suntem???? Asta a fraudat alegerile Si noi o primim cu flori. Aste este o FRAUDA si nu un VP,OTHER
$USER2422,0,"Sunt niște criminali nenorociți, scumpesc benzina și motorina, în fiecare zi! Rușine javrelor penale, încet, încet ne distrug!",ABUSE
$USER0927,0,Jos la puscarie pe viata cu criminali simioane,OTHER
$USER0638,0,"HAI BAI NEAMTULE , PLEACA DACILEA !",OTHER
$USER0447,0,Interesul anerici razboiul.,OTHER
$USER1010,0,BRAVOOO . GEORGE,OTHER
$USER3141,0,Ce ai fa cu țiganii au pula mare vrei sa te fura?,ABUSE
$USER1615,0,da așa Este are Dreptate Omu,OTHER
$USER2417,0,Dobitoci de Ioho Verner neamțu trebuie sa plece din Țară,INSULT
$USER0488,0,Ducetiva la dracu,ABUSE
$USER0766,0,"La câți generali avem, nici numai trebuie soldați.",OTHER
$USER1991,0,"Spun atât, furca, coasa si toporul au salvat Poporul, mars politiei sclavete",ABUSE
$USER0974,0,Respect Domnul DAN Chitic,OTHER
$USER1655,0,Mascarada covid mascarada razboi in ambele cazuri au suferit si sufera pulimea,PROFANITY
$USER1119,0,Pe satana aia niciodata,ABUSE
$USER0449,0,Rusii au sute de mii de soldati futuva in gura de gunoaie nu 15000,ABUSE
$USER1459,0,Americanii mult mai criminali decăt rusii,OTHER
$USER0236,0,Mă simt rău când le văd protocolul,OTHER
$USER0372,0,Mănânci mult rahat..!,INSULT
$USER3550,0,Ba esti cel mai prost parlamentar vine razboiu pe noi si taie iti in arde de minting,INSULT
$USER1753,1,Am și eu un Băiat și ce vor criminali sa mi-l ea,OTHER
$USER1173,1,Baaaaa nu mai speriați lumea cu prostiile voastre . O sa murim noi osa pwriti și voi cu totiii,OTHER
$USER0291,0,Ong cistiga o gramada de bani de pe urma refugiatilor...femeia de servici on italia la un hotel cu refugiati lua 3000 de euro,OTHER
$USER0782,2,Proștilor credeți ca pe asta o doare in cur de voi? Își urmărește interesul a întrat și ei în politica știe ca se fax mulți bani,INSULT
$USER3891,0,Cata nesimtire sa siba jigodia asta lumea zbiara si el da amenda om nenorocit,ABUSE
$USER0340,0,Azov din Ucraina va spune ceva?,OTHER
$USER0084,0,BOȘOROGII DIN GUVERN ȘI DIN PARLAMENT,OTHER
$USER0151,0,"Ciuca, o sluga de ghiocel",ABUSE
$USER0107,0,ROMANIA NEUTRA. .,OTHER
$USER2856,0,Liliana Batista Mars zi la mata și la tactu,INSULT
$USER1321,1,"Daca nu m-am imbolnavit timp de 2 ani, credeti ca ma voi imbolnavi acum? lasati-o incolo de masca.",OTHER
$USER0001,0,Si pacea a apărat o țărănimea si prostimea nu bogații!,OTHER
$USER0803,0,"Alexandru Florin Stai maica acasa,ca nu e razboiul nostru,ii frngi inima mamei tale,da-i in kkt de satanisti!",ABUSE
$USER3418,0,O HSITA DE MAIDANEZI TURBATI. ARESTATI. SMENDATI. PUTINISTII. ANALFABETII.,INSULT
$USER0235,0,Haideți în stradăaaaa ieșiți din toate orasele,OTHER
$USER0070,0,Mult SUCCES si RESPECT.,OTHER
$USER0649,0,Libertatea . Pe bune? Ia vedeți cele 3 Legi Papale,OTHER
$USER0853,0,Acuma o să se facă gradări,OTHER
$USER0780,0,DISTRIBUITI IN TOATE GRUPUIRILE,OTHER
$USER2299,0,Da-ti-le bataie grijanea mamei lor de nenorociti tradatori de tara pe 2lei,ABUSE
